source_dataset,scenario_id,simulation_id,timestamp,node_id,original_attack_name,attack_type,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,is_malicious,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
VeReMi,LuST_urban_high,veremi_type1,25270.522,ve_veremi_type1_2047,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,5.475,344.39,1.157,177,19,0.8927,12.8,6,-30.0,0.7226,0.7605,0.7282,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.522,ve_veremi_type1_2047,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,6.884,343.01,1.409,187,20,0.893,11.5,5,-30.0,0.7187,0.7605,0.7226,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.522,ve_veremi_type1_2047,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,6.884,343.01,0.0,188,21,0.8883,11.5,5,-51.15,0.7231,0.7605,0.7187,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25272.522,ve_veremi_type1_2047,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,9.068,332.39,2.184,198,22,0.8889,8.3,7,-41.97,0.7262,0.7605,0.7231,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25273.522,ve_veremi_type1_2047,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,11.194,276.94,2.126,208,23,0.8894,7.9,5,-42.1,0.7283,0.7605,0.7262,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25274.522,ve_veremi_type1_2047,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,13.237,276.92,2.043,218,24,0.8899,3.7,7,-35.77,0.7297,0.7605,0.7283,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25275.522,ve_veremi_type1_2047,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,15.236,276.92,1.999,228,25,0.8904,6.4,7,-40.67,0.7307,0.7605,0.7297,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25257.787,ve_veremi_type1_2119,Normal,normal,6118.434,6061.889,16.594,341.15,0.0,1,1,0.0,13.1,2,-54.64,1.0,0.7909,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25257.787,ve_veremi_type1_2119,Normal,normal,6118.434,6061.889,16.594,341.15,0.0,2,2,0.0,13.1,2,-52.57,1.0,0.7909,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25257.787,ve_veremi_type1_2119,Normal,normal,6118.434,6061.889,16.594,341.15,0.0,3,3,0.0,13.1,2,-51.31,1.0,0.7909,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25258.787,ve_veremi_type1_2119,Normal,normal,6134.198,6056.534,16.554,341.27,-0.04,13,4,0.6923,6.1,4,-57.54,0.9377,0.7907,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25258.787,ve_veremi_type1_2119,Normal,normal,6134.198,6056.534,16.554,341.27,0.0,14,5,0.6429,6.1,4,-50.15,0.8985,0.7907,0.9377,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25258.787,ve_veremi_type1_2119,Normal,normal,6134.198,6056.534,16.554,341.27,0.0,15,6,0.6,6.1,4,-48.87,0.875,0.7907,0.8985,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25258.787,ve_veremi_type1_2119,Normal,normal,6134.198,6056.534,16.554,341.27,0.0,16,7,0.5625,6.1,3,-51.64,0.8619,0.7907,0.875,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25258.787,ve_veremi_type1_2119,Normal,normal,6134.198,6056.534,16.554,341.27,0.0,17,8,0.5294,6.1,3,-56.09,0.8557,0.7907,0.8619,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25258.787,ve_veremi_type1_2119,Normal,normal,6134.198,6056.534,16.554,341.27,0.0,18,9,0.5,6.1,3,-51.64,0.854,0.7907,0.8557,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25258.787,ve_veremi_type1_2119,Normal,normal,6134.198,6056.534,16.554,341.27,0.0,19,10,0.4737,6.1,3,-57.08,0.8551,0.7907,0.854,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25259.787,ve_veremi_type1_2119,Normal,normal,6149.966,6051.189,16.527,341.27,-0.027,29,11,0.6207,2.3,6,-50.41,0.8427,0.791,0.8551,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25259.787,ve_veremi_type1_2119,Normal,normal,6149.966,6051.189,16.527,341.27,0.0,30,12,0.6,2.3,6,-56.07,0.8359,0.791,0.8427,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25259.787,ve_veremi_type1_2119,Normal,normal,6149.966,6051.189,16.527,341.27,0.0,31,13,0.5806,2.3,5,-57.39,0.8329,0.791,0.8359,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25259.787,ve_veremi_type1_2119,Normal,normal,6149.966,6051.189,16.527,341.27,0.0,32,14,0.5625,2.3,5,-58.76,0.8324,0.791,0.8329,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25260.787,ve_veremi_type1_2119,Normal,normal,6165.738,6045.843,16.601,341.27,0.074,42,15,0.6429,11.5,5,-54.64,0.8248,0.791,0.8324,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25260.787,ve_veremi_type1_2119,Normal,normal,6165.738,6045.843,16.601,341.27,0.0,43,16,0.6279,11.5,5,-50.95,0.8209,0.791,0.8248,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25260.787,ve_veremi_type1_2119,Normal,normal,6165.738,6045.843,16.601,341.27,0.0,44,17,0.6136,11.5,5,-57.0,0.8194,0.791,0.8209,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25260.787,ve_veremi_type1_2119,Normal,normal,6165.738,6045.843,16.601,341.27,0.0,45,18,0.6,11.5,5,-56.37,0.8196,0.791,0.8194,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25260.787,ve_veremi_type1_2119,Normal,normal,6165.738,6045.843,16.601,341.27,0.0,46,19,0.587,11.5,5,-54.69,0.8209,0.791,0.8196,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25262.787,ve_veremi_type1_2119,Normal,normal,6197.291,6035.147,16.553,341.27,-0.024,66,20,0.697,14.0,5,-47.34,0.8119,0.7899,0.8209,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25262.787,ve_veremi_type1_2119,Normal,normal,6197.291,6035.147,16.553,341.27,0.0,67,21,0.6866,14.0,5,-56.04,0.8065,0.7899,0.8119,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25263.787,ve_veremi_type1_2119,Normal,normal,6212.974,6029.541,16.559,339.66,0.006,77,22,0.7143,15.1,5,-48.62,0.8003,0.7881,0.8065,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25263.787,ve_veremi_type1_2119,Normal,normal,6212.974,6029.541,16.559,339.66,0.0,78,23,0.7051,15.1,5,-55.83,0.7967,0.7881,0.8003,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25263.787,ve_veremi_type1_2119,Normal,normal,6212.974,6029.541,16.559,339.66,0.0,79,24,0.6962,15.1,5,-57.22,0.7951,0.7881,0.7967,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25264.787,ve_veremi_type1_2119,Normal,normal,6228.574,6024.171,15.809,340.99,-0.751,89,25,0.7191,8.6,6,-56.16,0.7918,0.7884,0.7951,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25265.787,ve_veremi_type1_2119,Normal,normal,6242.42,6019.686,13.412,344.07,-2.397,99,26,0.7374,6.2,4,-46.35,0.7879,0.7887,0.7918,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25266.787,ve_veremi_type1_2119,Normal,normal,6254.246,6016.58,11.181,345.28,-2.231,109,27,0.7523,9.2,5,-49.01,0.7838,0.7899,0.7879,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25267.787,ve_veremi_type1_2119,Normal,normal,6264.286,6013.943,9.86,345.28,-1.321,119,28,0.7647,6.4,5,-43.63,0.7799,0.7904,0.7838,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25268.787,ve_veremi_type1_2119,Normal,normal,6273.107,6011.626,8.08,345.28,-1.78,129,29,0.7752,13.3,5,-37.57,0.7761,0.7908,0.7799,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25269.787,ve_veremi_type1_2119,Normal,normal,6280.056,6009.8,6.842,345.28,-1.239,139,30,0.7842,13.7,6,-33.7,0.766,0.7912,0.7761,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25270.787,ve_veremi_type1_2119,Normal,normal,6286.812,6008.026,6.611,345.28,-0.23,149,31,0.7919,14.8,7,-32.4,0.7582,0.7918,0.766,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25270.787,ve_veremi_type1_2119,Normal,normal,6286.812,6008.026,6.611,345.28,0.0,150,32,0.7867,14.8,7,-38.59,0.7599,0.7918,0.7582,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.787,ve_veremi_type1_2119,Normal,normal,6291.905,6006.688,4.145,345.28,-2.466,160,33,0.7937,10.0,5,-31.63,0.7537,0.7924,0.7599,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.787,ve_veremi_type1_2119,Normal,normal,6291.905,6006.688,4.145,345.28,0.0,161,34,0.7888,10.0,5,-41.61,0.7566,0.7924,0.7537,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25272.787,ve_veremi_type1_2119,Normal,normal,6295.735,6005.682,4.826,345.28,0.681,171,35,0.7953,3.9,6,-39.43,0.7581,0.7927,0.7566,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25272.787,ve_veremi_type1_2119,Normal,normal,6295.735,6005.682,4.826,345.28,0.0,172,36,0.7907,3.9,6,-39.31,0.7595,0.7927,0.7581,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25273.787,ve_veremi_type1_2119,Normal,normal,6301.815,6003.941,6.92,343.76,2.093,182,37,0.7967,8.1,5,-33.62,0.7532,0.7931,0.7595,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25273.787,ve_veremi_type1_2119,Normal,normal,6301.815,6003.941,6.92,343.76,0.0,183,38,0.7923,8.1,5,-47.97,0.7559,0.7931,0.7532,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25274.787,ve_veremi_type1_2119,Normal,normal,6309.786,6001.144,8.866,338.94,1.946,193,39,0.7979,7.2,7,-33.55,0.7506,0.7942,0.7559,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25274.787,ve_veremi_type1_2119,Normal,normal,6309.786,6001.144,8.866,338.94,0.0,194,40,0.7938,7.2,7,-44.42,0.754,0.7942,0.7506,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25275.787,ve_veremi_type1_2119,Normal,normal,6319.929,5994.546,10.974,323.7,2.108,204,41,0.799,13.3,6,-42.26,0.7559,0.7946,0.754,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25275.787,ve_veremi_type1_2119,Normal,normal,6319.929,5994.546,10.974,323.7,0.0,205,42,0.7951,13.3,6,-43.68,0.7575,0.7946,0.7559,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25276.787,ve_veremi_type1_2119,Normal,normal,6321.374,5982.671,12.805,276.94,1.83,215,43,0.8,9.5,5,-39.87,0.7583,0.7922,0.7575,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25276.787,ve_veremi_type1_2119,Normal,normal,6321.374,5982.671,12.805,276.94,0.0,216,44,0.7963,9.5,5,-43.17,0.7591,0.7922,0.7583,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25277.787,ve_veremi_type1_2119,Normal,normal,6323.008,5969.204,13.839,276.92,1.034,226,45,0.8009,11.8,6,-46.95,0.7593,0.7905,0.7591,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25277.787,ve_veremi_type1_2119,Normal,normal,6323.008,5969.204,13.839,276.92,0.0,227,46,0.7974,11.8,6,-43.45,0.7598,0.7905,0.7593,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25278.787,ve_veremi_type1_2119,Normal,normal,6324.78,5955.555,13.825,278.24,-0.014,237,47,0.8017,2.3,5,-54.44,0.7597,0.7887,0.7598,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25278.787,ve_veremi_type1_2119,Normal,normal,6324.78,5955.555,13.825,278.24,0.0,238,48,0.7983,2.3,5,-46.68,0.7599,0.7887,0.7597,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25278.787,ve_veremi_type1_2119,Normal,normal,6324.78,5955.555,13.825,278.24,0.0,239,49,0.795,2.3,5,-56.84,0.7604,0.7887,0.7599,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25252.171,ve_veremi_type1_2023,Normal,normal,6118.19,6061.973,14.25,341.15,0.0,1,1,0.0,3.9,1,-50.36,1.0,0.791,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25253.171,ve_veremi_type1_2023,Normal,normal,6131.765,6057.359,14.289,341.27,0.038,11,2,0.8182,0.5,5,-47.49,0.9264,0.7909,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25253.171,ve_veremi_type1_2023,Normal,normal,6131.765,6057.359,14.289,341.27,0.0,12,3,0.75,0.5,4,-55.85,0.881,0.7909,0.9264,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25253.171,ve_veremi_type1_2023,Normal,normal,6131.765,6057.359,14.289,341.27,0.0,13,4,0.6923,0.5,4,-56.6,0.8544,0.7909,0.881,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25254.171,ve_veremi_type1_2023,Normal,normal,6145.346,6052.755,14.234,341.27,-0.055,23,5,0.7826,10.5,5,-54.99,0.8276,0.7909,0.8544,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25254.171,ve_veremi_type1_2023,Normal,normal,6145.346,6052.755,14.234,341.27,0.0,24,6,0.75,10.5,4,-55.77,0.8118,0.7909,0.8276,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25254.171,ve_veremi_type1_2023,Normal,normal,6145.346,6052.755,14.234,341.27,0.0,25,7,0.72,10.5,4,-56.99,0.8035,0.7909,0.8118,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25255.171,ve_veremi_type1_2023,Normal,normal,6158.934,6048.149,14.255,341.27,0.021,35,8,0.7714,13.5,5,-51.17,0.793,0.7911,0.8035,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25256.171,ve_veremi_type1_2023,Normal,normal,6172.534,6043.539,14.342,341.27,0.087,45,9,0.8,3.5,5,-51.76,0.7831,0.7907,0.793,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25256.171,ve_veremi_type1_2023,Normal,normal,6172.534,6043.539,14.342,341.27,0.0,46,10,0.7826,3.5,5,-52.54,0.7777,0.7907,0.7831,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25259.171,ve_veremi_type1_2023,Normal,normal,6213.174,6029.472,14.268,339.72,-0.025,76,11,0.8553,14.0,5,-48.01,0.7674,0.788,0.7777,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25260.171,ve_veremi_type1_2023,Normal,normal,6226.751,6024.799,14.308,341.0,0.041,86,12,0.8605,15.2,6,-52.04,0.7598,0.7881,0.7674,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25260.171,ve_veremi_type1_2023,Normal,normal,6226.751,6024.799,14.308,341.0,0.0,87,13,0.8506,15.2,6,-51.86,0.7553,0.7881,0.7598,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25261.171,ve_veremi_type1_2023,Normal,normal,6240.348,6020.23,14.245,342.24,-0.064,97,14,0.8557,7.0,6,-57.75,0.7517,0.7886,0.7553,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25263.171,ve_veremi_type1_2023,Normal,normal,6266.72,6013.303,12.208,345.28,-1.018,117,15,0.8718,10.3,5,-41.68,0.7477,0.7906,0.7517,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25265.171,ve_veremi_type1_2023,Normal,normal,6285.913,6008.262,7.083,345.28,-2.563,137,16,0.8832,10.2,5,-38.49,0.7439,0.7917,0.7477,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25266.171,ve_veremi_type1_2023,Normal,normal,6291.322,6006.841,4.498,345.28,-2.585,147,17,0.8844,14.9,5,-36.01,0.7411,0.7923,0.7439,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25267.171,ve_veremi_type1_2023,Normal,normal,6295.191,6005.825,4.663,345.28,0.165,157,18,0.8854,11.4,7,-31.99,0.7324,0.7928,0.7411,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25268.171,ve_veremi_type1_2023,Normal,normal,6301.154,6004.136,6.854,343.98,2.191,167,19,0.8862,3.2,6,-30.0,0.7262,0.7931,0.7324,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25269.171,ve_veremi_type1_2023,Normal,normal,6309.085,6001.423,8.884,339.7,2.031,177,20,0.887,14.5,6,-30.0,0.7217,0.7941,0.7262,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25269.171,ve_veremi_type1_2023,Normal,normal,6309.085,6001.423,8.884,339.7,0.0,178,21,0.882,14.5,6,-52.18,0.7258,0.7941,0.7217,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25270.171,ve_veremi_type1_2023,Normal,normal,6319.82,5995.45,10.695,329.53,1.811,188,22,0.883,13.7,6,-48.29,0.7286,0.7948,0.7258,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.171,ve_veremi_type1_2023,Normal,normal,6321.213,5983.992,11.85,276.94,1.154,198,23,0.8838,10.1,5,-35.86,0.7305,0.7925,0.7286,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.171,ve_veremi_type1_2023,Normal,normal,6321.213,5983.992,11.85,276.94,0.0,199,24,0.8794,10.1,5,-53.08,0.7322,0.7925,0.7305,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25272.171,ve_veremi_type1_2023,Normal,normal,6322.64,5972.236,11.869,276.92,0.02,209,25,0.8804,2.7,5,-48.96,0.7333,0.7909,0.7322,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25273.171,ve_veremi_type1_2023,Normal,normal,6324.069,5960.453,11.935,276.92,0.066,219,26,0.8813,5.1,6,-42.15,0.734,0.7893,0.7333,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25280.036,ve_veremi_type1_2431,Normal,normal,6280.018,5467.685,7.521,224.56,0.0,1,1,0.0,14.9,2,-51.64,1.0,0.739,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25280.036,ve_veremi_type1_2431,Normal,normal,6280.018,5467.685,7.521,224.56,0.0,2,2,0.0,14.9,2,-48.67,1.0,0.739,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25280.036,ve_veremi_type1_2431,Normal,normal,6280.018,5467.685,7.521,224.56,0.0,3,3,0.0,14.9,2,-51.46,1.0,0.739,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25281.036,ve_veremi_type1_2431,Normal,normal,6275.707,5463.439,4.893,224.56,-2.627,13,4,0.6923,8.2,5,-52.88,0.9377,0.7386,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10836.258,ve_veremi_type16_109,Normal,normal,3603.998,6058.216,30.131,263.43,0.0,1,1,0.0,12.0,0,-40.78,1.0,0.7862,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10837.258,ve_veremi_type16_109,Normal,normal,3600.54,6028.21,30.29,263.43,0.159,11,2,0.8182,3.2,7,-49.21,0.9264,0.7829,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10839.258,ve_veremi_type16_109,Normal,normal,3595.547,5968.068,30.199,266.2,-0.046,31,3,0.9032,2.3,7,-39.23,0.8672,0.7771,0.9264,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10840.258,ve_veremi_type16_109,Normal,normal,3593.547,5937.939,30.155,266.2,-0.044,41,4,0.9024,12.3,6,-48.08,0.8258,0.7745,0.8672,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10842.258,ve_veremi_type16_109,Normal,normal,3591.236,5877.556,30.134,269.97,-0.011,61,5,0.918,15.4,8,-48.82,0.7954,0.7705,0.8258,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10843.258,ve_veremi_type16_109,Normal,normal,3591.219,5847.367,30.125,269.97,-0.009,71,6,0.9155,4.1,7,-50.03,0.7744,0.7684,0.7954,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10844.258,ve_veremi_type16_109,Normal,normal,3591.201,5817.171,30.229,269.97,0.103,81,7,0.9136,9.4,6,-58.9,0.7599,0.7678,0.7744,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10845.258,ve_veremi_type16_109,Normal,normal,3591.183,5786.954,30.212,269.97,-0.017,91,8,0.9121,0.9,6,-52.35,0.7498,0.7662,0.7599,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10846.258,ve_veremi_type16_109,Normal,normal,3591.166,5756.768,30.123,269.97,-0.088,101,9,0.9109,14.3,6,-51.66,0.7429,0.7616,0.7498,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10847.258,ve_veremi_type16_109,Normal,normal,3592.024,5726.573,30.106,272.46,-0.018,111,10,0.9099,14.5,5,-58.8,0.7381,0.7581,0.7429,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10848.258,ve_veremi_type16_109,Normal,normal,3593.323,5696.349,30.209,272.46,0.103,121,11,0.9091,6.9,6,-48.69,0.7349,0.7572,0.7381,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10849.258,ve_veremi_type16_109,Normal,normal,3594.619,5666.186,30.249,272.46,0.04,131,12,0.9084,11.1,5,-57.36,0.7327,0.7561,0.7349,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10850.258,ve_veremi_type16_109,Normal,normal,3596.246,5636.044,30.107,274.81,-0.142,141,13,0.9078,2.1,6,-41.77,0.7312,0.7563,0.7327,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10851.258,ve_veremi_type16_109,Normal,normal,3598.78,5605.932,30.108,274.81,0.002,151,14,0.9073,8.0,6,-43.94,0.7302,0.7559,0.7312,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10852.258,ve_veremi_type16_109,Normal,normal,3601.316,5575.806,30.253,274.81,0.144,161,15,0.9068,5.4,7,-53.22,0.7295,0.7565,0.7302,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10853.258,ve_veremi_type16_109,Normal,normal,3603.851,5545.7,30.199,274.81,-0.053,171,16,0.9064,10.9,6,-43.26,0.7291,0.7582,0.7295,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10853.258,ve_veremi_type16_109,Normal,normal,3603.851,5545.7,30.199,274.81,0.0,172,17,0.9012,10.9,6,-49.95,0.7292,0.7582,0.7291,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10854.258,ve_veremi_type16_109,Normal,normal,3606.384,5515.601,30.14,274.81,-0.059,182,18,0.9011,3.2,5,-56.49,0.7294,0.7624,0.7292,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10855.258,ve_veremi_type16_109,Normal,normal,3608.921,5485.462,30.284,274.81,0.143,192,19,0.901,12.9,5,-48.38,0.7295,0.7696,0.7294,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10856.258,ve_veremi_type16_109,Normal,normal,3612.435,5455.454,30.177,277.06,-0.107,202,20,0.901,4.9,7,-50.45,0.7295,0.7734,0.7295,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10857.258,ve_veremi_type16_109,Normal,normal,3616.151,5425.445,30.182,277.06,0.006,212,21,0.9009,5.5,7,-54.66,0.7296,0.7747,0.7295,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10858.258,ve_veremi_type16_109,Normal,normal,3619.864,5395.458,30.145,277.06,-0.038,222,22,0.9009,13.2,7,-49.01,0.7296,0.7757,0.7296,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10859.258,ve_veremi_type16_109,Normal,normal,3623.578,5365.466,30.153,277.06,0.009,232,23,0.9009,7.8,7,-53.27,0.7297,0.7768,0.7296,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10860.258,ve_veremi_type16_109,Normal,normal,3627.293,5335.47,30.088,277.06,-0.066,242,24,0.9008,6.3,7,-58.07,0.7297,0.7785,0.7297,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10861.258,ve_veremi_type16_109,Normal,normal,3631.423,5305.565,30.196,278.95,0.109,252,25,0.9008,12.9,7,-55.51,0.7297,0.7804,0.7297,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10862.258,ve_veremi_type16_109,Normal,normal,3636.125,5275.699,30.201,278.95,0.005,262,26,0.9008,8.4,7,-57.14,0.7297,0.7826,0.7297,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10864.258,ve_veremi_type16_109,Normal,normal,3645.523,5216.009,30.206,278.95,0.003,282,27,0.9043,4.4,7,-47.25,0.7294,0.7883,0.7297,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10818.275,ve_veremi_type16_73,Normal,normal,3643.275,5195.997,31.423,98.87,0.0,1,1,0.0,14.4,1,-37.69,1.0,0.7908,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10819.275,ve_veremi_type16_73,Normal,normal,3638.447,5226.951,31.36,98.87,-0.063,11,2,0.8182,13.3,6,-57.23,0.9264,0.7865,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10821.275,ve_veremi_type16_73,Normal,normal,3628.863,5288.389,30.996,98.87,-0.182,31,3,0.9032,14.1,5,-48.09,0.8672,0.7815,0.9264,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10823.275,ve_veremi_type16_73,Normal,normal,3620.628,5349.504,30.759,96.58,-0.119,51,4,0.9216,14.5,8,-49.69,0.8241,0.7776,0.8672,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10825.275,ve_veremi_type16_73,Normal,normal,3613.608,5410.329,30.579,96.58,-0.09,71,5,0.9296,2.8,6,-37.55,0.7932,0.7753,0.8241,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10826.275,ve_veremi_type16_73,Normal,normal,3610.114,5440.601,30.577,96.58,-0.002,81,6,0.9259,9.6,7,-50.71,0.7719,0.7741,0.7932,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10828.275,ve_veremi_type16_73,Normal,normal,3603.832,5501.018,30.402,94.68,-0.088,101,7,0.9307,6.8,7,-35.11,0.7566,0.7653,0.7719,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type16,10830.275,ve_veremi_type16_73,Normal,normal,3598.889,5561.358,30.29,94.68,-0.056,121,8,0.9339,1.2,7,-45.15,0.7455,0.7571,0.7566,0,0,0,0,0
